ID,Name,Age,Gender,Department, Salary ,Years_of_Experience,Region,Satisfaction_Score,Promotion_Status
8260,Emma,52,Male,Sales,"$48,707.22 ",15,East,8,Yes
8261,Mike,21,Male,Sales,"$102,979.50 ",7,East,1,No
8262,Olivia,31,Female,Finance,"$72,215.28 ",7,South,8,No
8263,Mike,56,Male,Marketing,"$112,422.41 ",8,South,5,No
8264,Emma,43,Male,Sales,"$99,209.66 ",19,South,8,No
8265,Sophia,25,Female,Finance,"$96,278.50 ",18,South,4,No
8266,Emma,41,Male,Finance,"$39,175.83 ",17,South,2,Yes
8267,Olivia,33,Male,R&D,"$33,228.80 ",18,East,4,Yes
8268,Mike,37,Female,Finance,"$58,508.65 ",19,West,8,Yes
8269,Liam,32,Male,HR,"$49,556.85 ",13,South,10,Yes
8270,Noah,24,Female,Sales,"$94,107.80 ",11,North,1,No
8271,Noah,34,Female,Sales,"$70,566.04 ",7,West,5,No
8272,Liam,39,Male,IT,"$77,083.17 ",27,East,6,Yes
8273,Liam,39,Female,HR,"$103,236.73 ",37,South,4,No
8274,Sophia,29,Male,Sales,"$73,065.42 ",5,North,4,Yes
8275,Olivia,35,Male,R&D,"$79,043.37 ",8,East,4,No
8276,John,63,Male,Sales,"$105,808.82 ",10,West,3,Yes
8277,Emma,64,Female,IT,"$68,820.22 ",37,West,10,No
8278,Noah,32,Female,Marketing,"$37,481.40 ",26,North,5,No
8279,Liam,54,Female,Marketing,"$76,953.47 ",15,South,6,Yes
8280,Emma,33,Female,HR,"$82,142.55 ",16,North,3,No
8281,Noah,22,Female,Finance,"$76,061.71 ",29,North,3,Yes
8282,Liam,19,Female,IT,"$53,224.46 ",28,East,9,Yes
8283,Olivia,45,Female,IT,"$50,132.11 ",10,North,2,No
8284,Noah,58,Female,Sales,"$63,278.07 ",4,North,6,Yes
8285,Sophia,44,Female,R&D,"$44,960.59 ",14,West,8,No
8286,John,48,Female,Sales,"$89,942.13 ",33,East,8,No
8287,John,58,Female,R&D,"$85,320.74 ",18,South,1,No
8288,Liam,53,Male,IT,"$86,915.61 ",12,West,1,No
8289,Noah,64,Female,Finance,"$50,231.77 ",10,North,8,No
8290,Sophia,60,Male,Marketing,"$52,187.61 ",21,South,1,Yes
8291,Anna,18,Male,HR,"$100,865.12 ",33,East,3,No
8292,Emma,46,Male,R&D,"$92,110.06 ",14,West,9,Yes
8293,Emma,18,Male,Marketing,"$108,766.19 ",9,South,3,Yes
8294,Mike,25,Female,HR,"$66,315.51 ",26,North,2,No
8295,Sophia,33,Male,Finance,"$79,259.50 ",15,North,1,Yes
8296,Noah,45,Male,IT,"$96,489.99 ",21,South,1,No
8297,Olivia,39,Male,Finance,"$117,673.95 ",22,West,10,Yes
8298,Olivia,35,Female,R&D,"$119,066.86 ",5,South,3,Yes
8299,Mike,39,Male,IT,"$119,925.79 ",16,North,6,Yes
8300,Liam,58,Male,Sales,"$110,147.38 ",35,East,7,Yes
8301,Noah,29,Female,HR,"$87,568.57 ",5,West,6,No
8302,Mike,36,Female,Sales,"$30,627.39 ",26,North,6,Yes
8303,John,42,Female,IT,"$92,958.94 ",26,North,9,No
8304,Emma,22,Female,HR,"$51,473.96 ",5,South,4,Yes
8305,Noah,51,Female,HR,"$35,145.04 ",36,North,5,No
8306,Mike,56,Female,Sales,"$92,746.60 ",24,West,1,Yes
8307,John,27,Female,HR,"$98,040.98 ",15,South,4,No
8308,Sophia,64,Female,IT,"$89,348.98 ",30,East,10,No
8309,Mike,24,Female,R&D,"$62,865.28 ",5,North,6,No
8310,Liam,54,Male,R&D,"$75,990.37 ",22,West,7,No
8311,Liam,64,Female,IT,"$114,145.29 ",33,West,2,No
8312,Liam,32,Male,Sales,"$95,664.99 ",5,East,10,No
8313,Noah,59,Male,Finance,"$75,421.58 ",32,West,6,Yes
8314,Olivia,41,Female,IT,"$83,410.42 ",23,West,3,Yes
8315,Olivia,43,Female,R&D,"$113,491.52 ",10,East,7,No
8316,Emma,43,Female,IT,"$65,440.43 ",36,North,9,No
8317,Mike,63,Female,HR,"$39,165.93 ",17,West,4,Yes
8318,Sophia,43,Male,HR,"$59,324.36 ",27,South,8,No
8319,Mike,27,Male,IT,"$67,368.02 ",8,West,10,Yes
8320,Emma,34,Female,Sales,"$54,566.75 ",6,South,6,No
8321,John,31,Male,Finance,"$77,607.52 ",7,West,3,No
8322,Emma,19,Female,HR,"$57,437.21 ",26,North,3,Yes
8323,Liam,30,Male,R&D,"$39,286.16 ",17,West,3,No
8324,Noah,44,Male,HR,"$46,926.17 ",37,South,4,Yes
8325,John,26,Female,R&D,"$112,634.05 ",23,West,2,No
8326,Noah,24,Female,Finance,"$86,663.61 ",27,South,5,No
8327,Liam,27,Male,HR,"$58,287.78 ",19,East,8,No
8328,Anna,26,Female,Sales,"$63,022.61 ",27,West,7,Yes
8329,Emma,39,Male,R&D,"$74,404.49 ",25,West,9,No
8330,Emma,40,Female,HR,"$90,581.70 ",25,South,3,Yes
8331,Sophia,24,Female,HR,"$82,396.19 ",21,South,4,Yes
8332,Mike,26,Female,IT,"$113,942.83 ",25,North,8,Yes
8333,John,44,Female,Sales,"$86,317.39 ",7,East,10,Yes
8334,Olivia,41,Female,Sales,"$111,971.28 ",35,South,3,No
8335,Noah,46,Female,IT,"$30,488.71 ",6,North,1,Yes
8336,John,34,Female,R&D,"$110,150.35 ",15,South,2,Yes
8337,Sophia,37,Male,Marketing,"$94,931.27 ",24,East,10,No
8338,Sophia,24,Female,Finance,"$45,497.41 ",4,East,10,No
8339,Noah,60,Male,Sales,"$53,673.42 ",7,East,8,No
8340,Olivia,57,Female,Marketing,"$78,852.90 ",30,East,7,No
8341,Mike,24,Male,R&D,"$41,244.43 ",17,West,4,Yes
8342,Noah,45,Female,Finance,"$100,683.14 ",38,East,8,Yes
8343,Noah,36,Female,Sales,"$101,205.65 ",30,East,3,Yes
8344,Liam,37,Male,HR,"$57,085.41 ",39,North,1,No
8345,Olivia,61,Female,Sales,"$36,283.53 ",9,East,4,No
8346,Mike,56,Female,Finance,"$118,996.27 ",19,South,6,Yes
8347,Emma,57,Female,Marketing,"$52,565.60 ",13,South,6,No
8348,Liam,24,Female,HR,"$36,080.28 ",37,South,4,Yes
8349,Anna,23,Female,Finance,"$59,696.85 ",19,West,8,No
8350,Olivia,42,Male,R&D,"$117,210.29 ",6,South,9,No
8351,Mike,58,Female,Finance,"$101,363.49 ",12,East,2,No
8352,Sophia,30,Male,Sales,"$73,229.98 ",15,West,3,Yes
8353,Liam,56,Male,R&D,"$57,479.74 ",3,East,8,No
8354,Mike,57,Male,IT,"$68,097.55 ",4,North,1,No
8355,John,39,Male,IT,"$31,562.90 ",37,East,1,Yes
8356,Noah,34,Male,HR,"$94,653.34 ",38,South,7,Yes
8357,Anna,39,Male,Finance,"$38,967.98 ",6,North,10,Yes
8358,Emma,51,Male,Marketing,"$76,713.38 ",28,North,7,No
8359,Noah,25,Male,HR,"$80,926.05 ",8,North,7,No
8360,John,62,Female,R&D,"$30,152.08 ",31,North,5,Yes
8361,John,35,Male,HR,"$118,189.08 ",21,West,7,No
8362,Anna,41,Female,Sales,"$57,192.51 ",29,East,9,Yes
8363,Emma,59,Male,R&D,"$36,950.18 ",15,North,6,No
8364,Sophia,19,Male,Marketing,"$106,894.97 ",24,West,6,No
8365,Liam,19,Female,Finance,"$43,675.73 ",21,West,3,No
8366,Olivia,44,Male,R&D,"$32,245.96 ",23,West,7,Yes
8367,Emma,31,Female,Finance,"$74,522.16 ",31,East,6,Yes
8368,Olivia,56,Male,Finance,"$41,692.53 ",34,North,5,No
8369,Mike,29,Female,HR,"$118,418.08 ",28,East,3,Yes
8370,John,49,Female,Sales,"$30,936.99 ",32,West,3,Yes
8371,Mike,45,Male,HR,"$34,607.76 ",22,West,6,No
8372,Sophia,45,Male,IT,"$104,995.56 ",3,East,6,No
8373,Mike,63,Male,IT,"$51,577.65 ",9,West,5,Yes
8374,Emma,42,Male,Finance,"$112,043.71 ",6,West,3,Yes
8375,Mike,21,Female,Sales,"$58,002.33 ",1,South,2,No
8376,Sophia,43,Female,R&D,"$36,280.44 ",22,West,4,No
8377,Sophia,53,Female,Finance,"$30,953.26 ",4,East,4,No
8378,Sophia,20,Female,R&D,"$55,431.05 ",8,North,10,No
8379,Emma,18,Female,Finance,"$72,635.75 ",37,North,2,No
8380,Sophia,34,Female,HR,"$30,091.45 ",19,East,9,Yes
8381,John,24,Female,Finance,"$82,299.65 ",1,East,3,Yes
8382,Noah,22,Male,Finance,"$60,029.54 ",24,West,1,Yes
8383,Sophia,36,Male,Sales,"$65,113.82 ",17,East,5,Yes
8384,Mike,56,Male,Sales,"$53,526.99 ",32,East,10,Yes
8385,Liam,63,Male,R&D,"$77,614.07 ",14,West,3,No
8386,Mike,51,Male,Sales,"$50,711.04 ",17,South,6,No
8387,Liam,52,Male,Finance,"$42,133.99 ",32,South,1,No
8388,Mike,33,Male,Sales,"$110,158.24 ",33,West,10,No
8389,Emma,57,Male,Sales,"$65,149.95 ",30,South,4,Yes
8390,Mike,64,Female,Marketing,"$36,923.73 ",34,South,1,Yes
8391,Emma,56,Male,Marketing,"$50,729.05 ",28,West,1,Yes
8392,Emma,44,Male,IT,"$57,894.87 ",24,South,10,No
8393,Sophia,58,Male,HR,"$99,268.17 ",14,East,8,Yes
8394,John,55,Female,HR,"$32,002.99 ",34,South,10,No
8395,Liam,42,Male,Sales,"$73,042.45 ",1,South,4,No
8396,Sophia,43,Female,IT,"$66,692.32 ",22,East,10,Yes
8397,Sophia,31,Female,IT,"$117,156.04 ",33,East,3,No
8398,Noah,31,Male,R&D,"$46,206.75 ",18,North,6,Yes
8399,Emma,31,Female,Marketing,"$86,508.37 ",39,West,10,Yes
8400,Emma,42,Male,IT,"$48,197.72 ",12,North,9,No
8401,Liam,53,Male,Finance,"$79,357.98 ",10,North,6,No
8402,Mike,21,Male,R&D,"$79,955.69 ",2,South,1,No
8403,Mike,64,Female,Sales,"$36,781.21 ",2,East,8,Yes
8404,Olivia,32,Male,Finance,"$71,080.62 ",6,North,1,Yes
8405,Sophia,49,Male,HR,"$71,504.05 ",20,West,3,Yes
8406,Olivia,35,Male,Marketing,"$58,722.30 ",38,North,9,Yes
8407,Anna,31,Female,Finance,"$54,944.27 ",28,South,4,No
8408,Anna,18,Female,Sales,"$50,186.82 ",3,North,8,No
8409,Olivia,59,Female,Finance,"$30,534.70 ",37,East,9,No
8410,Mike,37,Female,Finance,"$30,163.47 ",37,East,8,Yes
8411,Anna,27,Male,IT,"$83,080.85 ",25,West,6,Yes
8412,Noah,27,Male,Marketing,"$56,231.75 ",23,North,9,Yes
8413,Mike,41,Female,HR,"$45,109.98 ",13,East,6,No
8414,Emma,51,Male,Sales,"$91,626.17 ",24,North,5,No
8415,Sophia,45,Female,R&D,"$77,601.41 ",3,North,8,Yes
8416,John,44,Male,R&D,"$112,346.24 ",38,East,4,No
8417,Sophia,57,Male,Sales,"$104,791.52 ",28,East,3,Yes
8418,Olivia,18,Female,HR,"$95,405.63 ",26,South,4,Yes
8419,Mike,50,Female,Sales,"$41,392.38 ",20,South,9,No
8420,Olivia,21,Male,IT,"$89,947.99 ",27,West,4,Yes
8421,Noah,24,Female,R&D,"$92,453.38 ",1,West,7,Yes
8422,Mike,26,Male,R&D,"$98,699.93 ",10,West,1,No
8423,Sophia,33,Male,Finance,"$53,681.95 ",10,North,6,No
8424,Noah,22,Male,IT,"$87,626.78 ",1,West,8,Yes
8425,Noah,51,Male,R&D,"$85,645.06 ",32,East,7,Yes
8426,Noah,40,Female,IT,"$64,677.90 ",32,West,5,No
8427,Liam,60,Male,IT,"$89,715.63 ",27,North,4,No
8428,Mike,42,Male,HR,"$37,802.60 ",13,South,2,Yes
8429,Anna,30,Male,R&D,"$87,915.45 ",17,North,1,Yes
8430,Anna,41,Female,Marketing,"$84,541.40 ",28,East,1,No
8431,Mike,28,Male,HR,"$48,956.20 ",25,West,5,Yes
8432,Mike,34,Female,HR,"$103,639.23 ",36,West,9,Yes
8433,Liam,54,Female,IT,"$108,697.26 ",2,East,7,No
8434,Anna,30,Female,Marketing,"$48,943.56 ",32,West,2,Yes
8435,Mike,44,Female,HR,"$36,836.50 ",32,South,6,No
8436,Mike,37,Female,Marketing,"$84,321.79 ",6,North,10,No
8437,Olivia,50,Female,R&D,"$73,192.58 ",31,North,7,Yes
8438,Liam,59,Female,IT,"$68,483.48 ",9,East,8,No
8439,Liam,49,Male,HR,"$98,490.75 ",16,South,9,No
8440,Sophia,25,Male,Marketing,"$117,269.64 ",25,East,3,No
8441,Liam,46,Female,Sales,"$72,989.73 ",28,East,2,Yes
8442,John,57,Female,HR,"$30,553.96 ",17,South,7,No
8443,Anna,36,Female,HR,"$83,664.04 ",31,East,8,Yes
8444,Sophia,23,Male,HR,"$88,856.93 ",23,North,9,No
8445,John,61,Female,Marketing,"$104,521.65 ",31,West,10,No
8446,Mike,56,Male,Finance,"$47,946.63 ",26,North,5,No
8447,Olivia,58,Male,R&D,"$77,189.49 ",4,West,9,No
8448,Olivia,38,Female,HR,"$70,241.84 ",39,West,1,No
8449,Mike,39,Male,Sales,"$89,799.64 ",15,North,9,Yes
8450,Sophia,59,Female,Sales,"$35,754.88 ",37,East,10,Yes
8451,Liam,27,Female,IT,"$109,561.16 ",38,South,5,No
8452,Noah,27,Female,Finance,"$76,004.17 ",23,West,2,No
8453,Olivia,46,Male,Finance,"$108,934.09 ",5,South,6,Yes
8454,Noah,33,Female,Marketing,"$60,621.34 ",25,South,1,No
8455,Mike,18,Male,IT,"$88,817.00 ",30,West,7,No
8456,Noah,34,Female,Marketing,"$116,105.26 ",26,South,7,Yes
8457,Emma,47,Female,IT,"$114,904.13 ",3,South,10,No
8458,Sophia,43,Female,R&D,"$114,969.25 ",4,East,8,Yes
8459,John,63,Female,Finance,"$33,865.22 ",18,South,1,No
8460,Sophia,36,Female,R&D,"$66,271.44 ",37,North,2,Yes
8461,Anna,38,Male,Marketing,"$35,470.31 ",11,West,1,Yes
8462,Liam,34,Female,IT,"$57,852.93 ",11,East,8,Yes
8463,Liam,63,Female,Finance,"$45,712.03 ",36,North,8,Yes
8464,Sophia,57,Female,Finance,"$85,812.37 ",16,South,3,No
8465,Mike,38,Male,HR,"$100,267.15 ",25,South,10,No
8466,Mike,58,Female,Marketing,"$76,201.23 ",1,North,2,Yes
8467,Emma,57,Female,HR,"$101,592.58 ",26,North,9,No
8468,Emma,62,Female,Finance,"$31,153.20 ",30,East,5,No
8469,Liam,36,Female,Marketing,"$103,842.87 ",6,South,9,No
8470,Emma,24,Male,Marketing,"$46,052.42 ",27,South,2,No
8471,Olivia,34,Female,R&D,"$71,484.23 ",19,South,6,Yes
8472,Olivia,18,Male,Sales,"$69,832.71 ",38,North,1,No
8473,John,54,Male,IT,"$108,584.00 ",19,South,7,No
8474,Emma,23,Male,Sales,"$116,938.12 ",39,West,4,No
8475,John,43,Male,Sales,"$52,960.89 ",32,West,7,No
8476,Emma,19,Female,Finance,"$36,067.19 ",1,East,9,No
8477,Liam,49,Female,R&D,"$88,546.96 ",25,East,1,Yes
8478,Liam,22,Male,IT,"$75,255.65 ",13,North,1,No
8479,John,54,Male,Sales,"$80,913.46 ",10,West,7,No
8480,Sophia,48,Male,Sales,"$34,164.32 ",18,North,10,No
8481,Liam,29,Female,Marketing,"$99,777.88 ",36,East,2,No
8482,Sophia,52,Male,Finance,"$50,911.81 ",22,North,8,Yes
8483,Mike,47,Male,Sales,"$60,144.31 ",6,North,4,No
8484,Olivia,23,Male,IT,"$50,551.83 ",27,South,7,No
8485,John,32,Male,HR,"$115,135.01 ",8,East,10,Yes
8486,Noah,32,Male,HR,"$45,184.96 ",24,South,2,No
8487,Liam,33,Female,Finance,"$95,908.71 ",20,East,8,Yes
8488,Anna,37,Male,HR,"$52,117.26 ",22,South,6,No
8489,Mike,30,Female,Marketing,"$68,242.77 ",9,East,1,No
8490,Sophia,61,Female,Marketing,"$119,645.57 ",39,East,9,Yes
8491,Liam,59,Female,IT,"$39,051.91 ",19,West,2,Yes
8492,John,63,Female,R&D,"$109,322.33 ",1,East,4,Yes
8493,Noah,48,Female,Finance,"$115,144.49 ",11,North,9,No
8494,Emma,51,Male,Finance,"$92,840.46 ",10,West,8,No
8495,Noah,46,Female,HR,"$30,896.60 ",1,South,8,No
8496,Anna,20,Female,Sales,"$103,871.87 ",27,North,4,Yes
8497,Sophia,26,Male,Sales,"$109,404.47 ",17,North,1,Yes
8498,Mike,28,Female,R&D,"$118,284.07 ",17,East,10,No
8499,Noah,28,Male,Sales,"$105,538.42 ",39,East,4,No
8500,John,42,Male,R&D,"$70,102.83 ",2,North,3,Yes
8501,Anna,39,Male,IT,"$91,978.47 ",23,West,3,Yes
8502,John,59,Male,Finance,"$73,661.57 ",10,North,1,No
8503,Liam,63,Male,HR,"$61,771.65 ",30,North,9,No
8504,Emma,26,Female,IT,"$86,378.38 ",35,East,3,No
8505,Mike,37,Male,Marketing,"$99,284.92 ",25,East,4,No
8506,John,38,Male,Marketing,"$87,231.07 ",17,East,1,Yes
8507,Sophia,27,Female,Marketing,"$104,392.05 ",19,South,3,No
8508,Liam,39,Female,R&D,"$45,873.75 ",18,North,1,Yes
8509,Liam,46,Female,R&D,"$63,632.51 ",18,North,4,No
8510,Mike,26,Female,Finance,"$58,132.72 ",35,South,10,No
8511,Liam,22,Male,Marketing,"$47,471.44 ",10,North,7,No
8512,Sophia,57,Female,R&D,"$69,885.69 ",23,North,10,Yes
8513,John,28,Male,R&D,"$115,308.56 ",22,North,8,No
8514,Mike,18,Female,Sales,"$78,420.75 ",9,West,8,Yes
8515,Olivia,59,Female,R&D,"$55,776.44 ",32,South,1,No
8516,Liam,18,Female,Marketing,"$61,865.46 ",26,South,6,No
8517,Liam,56,Female,IT,"$85,176.81 ",29,North,8,Yes
8518,Sophia,63,Female,Marketing,"$61,747.21 ",19,East,10,No
8519,Emma,22,Male,Sales,"$78,451.21 ",29,North,10,Yes
8520,Emma,39,Male,Marketing,"$54,674.39 ",35,North,8,Yes
8521,Noah,43,Male,HR,"$61,133.81 ",12,West,9,Yes
8522,Liam,23,Female,Sales,"$93,515.51 ",8,West,8,No
8523,Olivia,49,Male,Finance,"$82,615.65 ",25,East,5,No
8524,John,28,Female,Marketing,"$38,413.82 ",27,West,1,Yes
8525,Mike,27,Female,R&D,"$117,586.43 ",6,North,9,No
8526,Liam,64,Male,IT,"$34,440.32 ",13,North,10,No
8527,Anna,56,Male,Marketing,"$37,464.56 ",11,West,10,No
8528,Mike,51,Female,IT,"$93,124.74 ",38,West,10,Yes
8529,Noah,48,Female,HR,"$93,721.63 ",6,South,10,Yes
8530,Emma,29,Male,Finance,"$31,704.20 ",5,North,5,No
8531,Olivia,61,Female,R&D,"$87,847.85 ",7,East,7,Yes
8532,Liam,33,Male,Sales,"$32,993.40 ",19,West,7,No
8533,Sophia,55,Male,Sales,"$116,469.30 ",6,West,4,No
8534,Anna,20,Female,Finance,"$92,652.83 ",25,South,8,No
8535,Liam,19,Female,HR,"$46,792.03 ",9,South,10,No
8536,Olivia,22,Female,HR,"$44,229.43 ",20,West,9,No
8537,Noah,28,Female,Marketing,"$81,269.61 ",25,East,4,No
8538,John,42,Male,HR,"$87,016.69 ",8,East,2,Yes
8539,Anna,52,Female,Marketing,"$104,811.39 ",37,West,10,No
8540,Noah,52,Male,IT,"$111,298.90 ",38,South,4,Yes
8541,Liam,39,Male,Finance,"$65,328.01 ",2,North,2,Yes
8542,John,54,Female,IT,"$105,967.64 ",22,North,1,No
8543,Anna,39,Male,IT,"$78,814.20 ",36,South,1,Yes
8544,John,28,Female,IT,"$72,352.39 ",4,North,4,No
8545,John,49,Female,IT,"$92,907.36 ",1,South,9,Yes
8546,Anna,52,Male,Sales,"$39,287.55 ",33,East,9,No
8547,Anna,48,Male,HR,"$53,884.79 ",24,North,7,No
8548,John,62,Male,Finance,"$103,508.64 ",5,West,5,Yes
8549,Noah,25,Female,Finance,"$75,367.10 ",35,West,6,No
8550,Olivia,37,Female,R&D,"$111,723.91 ",26,North,1,No
8551,Emma,59,Male,IT,"$37,983.34 ",26,West,3,Yes
8552,Anna,51,Female,Finance,"$58,207.15 ",5,South,1,No
8553,Liam,21,Female,Marketing,"$61,999.49 ",18,South,10,Yes
8554,Mike,35,Male,Finance,"$68,044.83 ",25,West,5,No
8555,Sophia,21,Female,IT,"$118,813.80 ",38,North,4,No
8556,John,37,Male,Finance,"$57,959.64 ",21,North,3,Yes
8557,John,26,Male,HR,"$76,681.42 ",24,North,6,No
8558,Sophia,33,Male,IT,"$78,246.42 ",28,East,6,Yes
8559,Emma,43,Female,Sales,"$99,371.81 ",4,North,9,Yes
8560,Sophia,55,Male,HR,"$76,608.21 ",8,North,4,Yes
8561,Anna,42,Male,Finance,"$84,516.37 ",33,South,9,No
8562,Sophia,21,Male,Sales,"$97,799.52 ",3,East,4,Yes
8563,John,58,Male,R&D,"$39,101.88 ",20,South,8,Yes
8564,Sophia,62,Female,HR,"$116,712.49 ",35,West,8,No
8565,Mike,58,Male,R&D,"$106,167.38 ",39,West,2,Yes
8566,Liam,55,Female,Marketing,"$64,989.54 ",7,North,10,No
8567,Anna,36,Male,HR,"$95,557.58 ",27,East,8,Yes
8568,Sophia,31,Female,Sales,"$98,609.26 ",5,West,2,No
8569,John,38,Female,R&D,"$106,522.18 ",37,North,8,No
8570,Noah,32,Female,Marketing,"$46,948.51 ",1,East,6,No
8571,Liam,20,Female,R&D,"$93,333.25 ",22,West,3,No
8572,Anna,54,Male,Finance,"$33,000.65 ",7,West,7,No
8573,John,63,Male,IT,"$40,402.12 ",8,East,6,No
8574,Emma,33,Female,R&D,"$99,846.03 ",30,East,3,Yes
8575,Mike,31,Female,Finance,"$103,170.27 ",28,East,5,Yes
8576,Olivia,26,Female,IT,"$83,319.28 ",26,East,4,No
8577,Emma,64,Male,IT,"$82,351.74 ",34,West,6,Yes
8578,Olivia,24,Female,Sales,"$97,456.03 ",32,East,1,No
8579,Mike,31,Female,Marketing,"$111,547.63 ",22,South,1,Yes
8580,Sophia,23,Male,Marketing,"$67,900.37 ",20,South,8,No
8581,Anna,38,Male,HR,"$40,333.90 ",14,West,8,Yes
8582,Sophia,32,Male,Finance,"$105,509.94 ",23,West,9,Yes
8583,Mike,25,Male,Sales,"$60,747.97 ",3,North,8,No
8584,Mike,51,Male,R&D,"$42,040.72 ",19,West,2,Yes
8585,Mike,57,Male,Finance,"$85,315.48 ",14,East,5,No
8586,Olivia,18,Female,R&D,"$82,027.55 ",39,East,8,No
8587,Liam,49,Female,R&D,"$72,682.16 ",37,West,9,Yes
8588,John,22,Male,R&D,"$107,381.75 ",35,South,6,Yes
8589,Anna,47,Female,HR,"$54,500.33 ",1,North,4,Yes
8590,Sophia,39,Male,HR,"$31,191.17 ",19,West,9,No
8591,Sophia,37,Female,Sales,"$59,112.18 ",15,West,4,Yes
8592,Emma,33,Male,HR,"$30,873.54 ",25,North,6,Yes
8593,Olivia,24,Male,Sales,"$78,923.21 ",1,South,5,Yes
8594,Mike,24,Female,HR,"$64,042.35 ",31,West,1,Yes
8595,Noah,19,Female,Marketing,"$103,254.85 ",37,South,4,Yes
8596,Mike,64,Male,Sales,"$101,782.68 ",22,East,10,Yes
8597,Mike,31,Male,Marketing,"$69,117.46 ",20,South,3,No
8598,Noah,48,Male,Marketing,"$49,483.67 ",5,East,8,Yes
8599,Sophia,58,Male,Sales,"$68,018.69 ",15,North,7,No
8600,Emma,31,Male,Finance,"$87,718.60 ",2,West,10,No
8601,John,22,Male,IT,"$47,118.54 ",12,East,1,Yes
8602,Noah,28,Female,HR,"$99,574.20 ",7,South,8,No
8603,Olivia,57,Female,R&D,"$59,750.42 ",2,West,7,Yes
8604,Liam,22,Female,HR,"$113,895.93 ",8,East,2,No
8605,Anna,46,Female,R&D,"$76,068.35 ",9,East,10,Yes
8606,Olivia,28,Female,Finance,"$106,241.39 ",27,South,4,No
8607,Noah,22,Male,IT,"$85,430.33 ",28,East,2,Yes
8608,John,49,Male,Finance,"$79,914.17 ",37,North,9,Yes
8609,Sophia,53,Female,IT,"$91,391.71 ",15,East,8,Yes
8610,Liam,32,Male,Sales,"$103,034.20 ",19,South,1,No
8611,Liam,36,Female,Sales,"$88,005.68 ",30,West,1,Yes
8612,Liam,39,Female,R&D,"$101,751.66 ",13,South,8,No
8613,Mike,51,Male,Marketing,"$47,141.86 ",6,South,5,Yes
8614,Anna,34,Male,Marketing,"$54,976.49 ",30,West,1,Yes
8615,Sophia,29,Female,R&D,"$50,675.05 ",1,East,4,No
8616,Sophia,42,Female,Sales,"$101,847.29 ",38,North,2,Yes
8617,Liam,34,Female,R&D,"$37,751.57 ",25,South,9,No
8618,Sophia,27,Female,Marketing,"$101,627.69 ",35,South,10,Yes
8619,Anna,45,Male,R&D,"$65,013.81 ",26,North,6,No
8620,Anna,35,Female,Sales,"$37,155.64 ",13,South,9,No
8621,Emma,35,Male,Finance,"$68,198.36 ",19,West,1,Yes
8622,Noah,62,Female,HR,"$57,045.21 ",10,East,1,Yes
8623,Noah,49,Female,Sales,"$83,275.70 ",7,West,4,No
8624,Emma,31,Male,R&D,"$72,527.40 ",15,South,2,Yes
8625,John,33,Male,Sales,"$56,709.97 ",23,West,1,No
8626,Noah,35,Male,Sales,"$107,603.93 ",36,South,6,No
8627,Anna,33,Male,Marketing,"$66,613.93 ",31,East,8,Yes
8628,Anna,34,Male,R&D,"$72,362.10 ",8,West,1,No
8629,Noah,24,Female,Marketing,"$106,196.57 ",30,West,10,No
8630,Anna,29,Female,R&D,"$38,015.09 ",34,North,10,No
8631,Emma,51,Female,Marketing,"$65,090.38 ",33,North,6,Yes
8632,Liam,27,Male,Marketing,"$66,257.10 ",1,South,1,Yes
8633,Liam,22,Male,Finance,"$74,624.31 ",16,West,8,Yes
8634,Sophia,38,Male,Sales,"$39,550.85 ",11,East,6,Yes
8635,Olivia,20,Female,Finance,"$39,239.41 ",27,East,1,No
8636,Olivia,36,Male,Marketing,"$67,477.44 ",22,North,9,Yes
8637,Liam,62,Female,Finance,"$32,972.61 ",19,North,1,Yes
8638,Mike,61,Female,Sales,"$52,948.59 ",6,North,9,Yes
8639,Emma,52,Female,Sales,"$48,105.91 ",39,East,3,Yes
8640,Anna,23,Male,Marketing,"$74,044.76 ",20,East,8,Yes
8641,Noah,31,Female,Sales,"$31,004.36 ",3,East,8,No
8642,Liam,21,Female,Finance,"$90,816.01 ",1,South,7,Yes
8643,Emma,62,Female,IT,"$107,002.86 ",23,West,2,Yes
8644,Liam,35,Male,Sales,"$93,606.74 ",38,South,3,Yes
8645,John,46,Female,Finance,"$103,627.04 ",3,West,5,Yes
8646,Anna,52,Male,Finance,"$87,898.48 ",34,West,5,No
8647,John,55,Male,Finance,"$75,663.03 ",17,West,2,Yes
8648,Anna,33,Female,Sales,"$49,711.94 ",27,North,1,No
8649,Emma,37,Female,IT,"$55,166.37 ",39,West,5,Yes
8650,Sophia,41,Male,Marketing,"$58,593.72 ",23,North,5,No
8651,Liam,52,Female,Marketing,"$33,421.59 ",38,West,3,Yes
8652,Liam,61,Male,Sales,"$112,177.99 ",11,South,8,No
8653,Mike,36,Male,Sales,"$111,027.24 ",15,South,6,No
8654,Noah,21,Male,HR,"$39,700.01 ",26,West,2,Yes
8655,John,50,Female,R&D,"$80,102.42 ",11,South,2,No
8656,Liam,19,Male,IT,"$72,087.72 ",7,South,4,No
8657,Emma,30,Male,Finance,"$91,507.26 ",8,West,6,Yes
8658,Sophia,62,Female,R&D,"$84,271.59 ",5,West,9,No
8659,Noah,47,Female,Finance,"$41,188.96 ",17,North,8,Yes
8660,Emma,51,Male,R&D,"$89,406.99 ",23,South,8,No
